"CUST_NO","TXN_DT","CUST_RISK_CODE","INVEST_TYPE_CODE","WM_TXN_AMT"
"RHD3E3ABOM8ZXOAY",9451,3.0,1,1123972
"Z3J_NT2YWEFIAYFO",9451,4.0,1,391501
"Z3J_NT2YWEFIAYFO",9451,4.0,1,318417
"_LL8NVOSADJUSFTA",9491,4.0,1,605885
"_LL8NVOSADJUSFTA",9491,4.0,1,1309790
"_LL8NVOSADJUSFTA",9491,4.0,1,1309790
"_LL8NVOSADJUSFTA",9501,4.0,1,1530289
"_LL8NVOSADJUSFTA",9513,4.0,1,613523
"_LL8NVOSADJUSFTA",9513,4.0,1,1309790
"_LL8NVOSADJUSFTA",9513,4.0,1,671684
"_LL8NVOSADJUSFTA",9553,4.0,1,1530289
"JMSICMJIDHORYHIE",9465,4.0,1,505049
"JMSICMJIDHORYHIE",9501,4.0,1,605885
"JMSICMJIDHORYHIE",9528,4.0,1,213240
"JMSICMJIDHORYHIE",9533,4.0,1,721714
"JMSICMJIDHORYHIE",9546,4.0,1,721714
"JMSICMJIDHORYHIE",9554,4.0,1,797298
"6W46YBBYCB7BL4SI",9449,4.0,1,327876
"6W46YBBYCB7BL4SI",9464,4.0,1,284578
"6W46YBBYCB7BL4SI",9465,4.0,1,391501
"6W46YBBYCB7BL4SI",9491,4.0,1,318417
"6W46YBBYCB7BL4SI",9507,4.0,1,254794
"6W46YBBYCB7BL4SI",9539,4.0,1,391501
"6W46YBBYCB7BL4SI",9539,4.0,1,254794
"PUTHCUVW88OZCFKQ",9476,2.0,1,213240
"PUTHCUVW88OZCFKQ",9532,2.0,1,605885
"8U_VC_0PKRE-BFJQ",9465,4.0,1,854767
"8U_VC_0PKRE-BFJQ",9465,4.0,1,308169
"8U_VC_0PKRE-BFJQ",9472,4.0,1,458361
"8U_VC_0PKRE-BFJQ",9500,4.0,1,308169
"8U_VC_0PKRE-BFJQ",9528,4.0,1,412467
"8U_VC_0PKRE-BFJQ",9553,4.0,1,318417
"PWSX0SUGSMT3UVJS",9557,4.0,1,336670
"WNQLTH5BZTYL50RM",9451,4.0,1,296965
"WNQLTH5BZTYL50RM",9452,4.0,1,605885
"WNQLTH5BZTYL50RM",9490,4.0,1,777064
"WNQLTH5BZTYL50RM",9512,4.0,1,284578
"OUB0RBJU4GWLNJSI",9500,3.0,1,439191
"DTZBYWO9VD3EYPOM",9520,3.0,1,605885
"BGYXYF7DWD-VYHX0",9479,4.0,1,818952
"BGYXYF7DWD-VYHX0",9479,4.0,1,1455942
"BGYXYF7DWD-VYHX0",9479,4.0,1,818952
"BGYXYF7DWD-VYHX0",9546,4.0,1,797298
"L3QCTAPH-IIVS20Y",9473,4.0,1,439191
"L3QCTAPH-IIVS20Y",9473,4.0,1,605885
"L3QCTAPH-IIVS20Y",9476,4.0,1,605885
"JRLUXLQR_PTNHFJA",9458,3.0,1,379728
"JRLUXLQR_PTNHFJA",9486,3.0,1,379728
"JRLUXLQR_PTNHFJA",9501,3.0,1,391501
"JRLUXLQR_PTNHFJA",9520,4.0,1,901677
"JRLUXLQR_PTNHFJA",9527,4.0,1,379728
"JRLUXLQR_PTNHFJA",9533,4.0,1,391501
"KRGON5E6QPZXL7DO",9463,4.0,1,854767
"MVPQCQJXJPNOPQDS",9459,3.0,1,505049
"FSVFDNAJUKQSGRTS",9553,4.0,1,1530289
"FSVFDNAJUKQSGRTS",9553,4.0,1,869742
"MAVMCJKESORHUOC4",9501,4.0,1,530233
"MAVMCJKESORHUOC4",9563,4.0,1,475451
"T9XTJ7IJXFEN-IJO",9462,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9462,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9464,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9464,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9464,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9469,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9469,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9478,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9479,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9485,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9487,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9487,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9487,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9499,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9507,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9508,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9508,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9508,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9533,4.0,1,605885
"T9XTJ7IJXFEN-IJO",9533,4.0,1,605885
"G6A4COWUTAXNRWLG",9508,3.0,1,1165775
"GK5-UQIFC1IWLOQE",9507,2.0,1,605885
"GK5-UQIFC1IWLOQE",9508,2.0,1,1035747
"OMKS3V9BNEEQAGVI",9491,3.0,1,505049
"8UUQZGKRGEE3YNE4",9507,3.0,1,1094270
"AE_U13WT6C1TX548",9451,4.0,1,1199713
"P5TELC7BU3ORTVXO",9515,3.0,1,505049
"IM4VMLT_FFQIINN0",9477,4.0,1,505537
"DLDNNKBWVU6ZTRXS",9457,3.0,1,605885
"PBSXHQXOBFLZCEEA",9463,4.0,1,1061490
"PBSXHQXOBFLZCEEA",9463,4.0,1,1061490
"PBSXHQXOBFLZCEEA",9478,4.0,1,1530289
"PBSXHQXOBFLZCEEA",9520,4.0,1,1061490
"YSOFHZOYTTHAIY7M",9499,3.0,1,605885
"YSOFHZOYTTHAIY7M",9499,3.0,1,605885
"QYMTBL0S5LXGKSCS",9546,3.0,1,1364860
"BQAKOUNMP_F7_AXG",9473,3.0,1,213240
"SUPI4II2-CJUXKM4",9458,4.0,1,213240
"SUPI4II2-CJUXKM4",9458,4.0,1,213240
"SUPI4II2-CJUXKM4",9458,4.0,1,213240
"SUPI4II2-CJUXKM4",9485,4.0,1,605885
"SUPI4II2-CJUXKM4",9486,4.0,1,213240
"SUPI4II2-CJUXKM4",9486,4.0,1,213240
"O2DGM9QJIPQR7NT0",9535,3.0,1,213240
"ERBEQRGEQIEGOOWA",9469,4.0,1,1777670
"EWF3FTXL-4TI-7FA",9550,4.0,1,1165775
"EWF3FTXL-4TI-7FA",9553,4.0,1,1165775
"XZPUUUSGWHTFVFZE",9463,4.0,1,634813
"3PAHKJYFVTKXPE7I",9476,4.0,1,443219
"3PAHKJYFVTKXPE7I",9477,4.0,1,969845
"3PAHKJYFVTKXPE7I",9478,4.0,1,530233
"WJZWITOZHVJ28DFQ",9473,3.0,1,505049
"WJZWITOZHVJ28DFQ",9478,4.0,1,530233
"WYD0WRPNJ8E-KOAC",9472,4.0,1,236119
"WYD0WRPNJ8E-KOAC",9472,4.0,1,254794
"ZMZRLWR1AJ3SXVS4",9526,4.0,1,605885
"ZMZRLWR1AJ3SXVS4",9539,4.0,1,1245067
"F2GI3W8DVSQFO5ZU",9525,4.0,1,359934
"F2GI3W8DVSQFO5ZU",9548,4.0,1,213240
"MRP08NFFNRHJKXGY",9486,3.0,1,807435
"MRP08NFFNRHJKXGY",9486,3.0,1,1859611
"0HHCKL7NUR-DUGT8",9501,3.0,1,505049
"MSX-5RX4KR4B78OO",9553,4.0,1,797298
"USXJQZL-09OE-JGM",9534,4.0,1,605869
"USXJQZL-09OE-JGM",9534,4.0,1,573362
"8LAJFIPPOJML3N00",9564,4.0,1,838865
"TETWZM-JZREWQPA0",9522,4.0,1,550169
"TETWZM-JZREWQPA0",9522,4.0,1,548061
"TX0QN8HBYRFWRSIW",9459,4.0,1,518817
"TX0QN8HBYRFWRSIW",9472,4.0,1,327876
"GGW5OMZNBG5IIKOG",9486,3.0,1,213240
"WOKGUWC0RY4I07XU",9478,4.0,1,213240
"WOKGUWC0RY4I07XU",9479,4.0,1,213240
"NQ8DLGAFDWKP8FBE",9546,3.0,1,1061490
"WIPCDU-U2BYSLO_U",9484,4.0,1,634813
"AM4HRBO_PYLQ9Q84",9514,3.0,1,318417
"3K4KW8SRDB2Z28K4",9500,3.0,1,797298
"SY9SR1C6GZZYLH0A",9522,3.0,1,505049
"SY9SR1C6GZZYLH0A",9522,3.0,1,922360
"XY2_2WNIT-OBTNA4",9546,3.0,1,605885
"LLLJHX_VMTSFR-XU",9546,2.0,1,1364860
"NM_GY490Z0XIXYO8",9451,4.0,1,439191
"1ERPVZSFRFN2NYYY",9554,3.0,1,762552
"MVXLFUDV_FVGPNBM",9451,4.0,1,1596056
"VZDYKCKZOF6XKFXI",9485,3.0,1,721714
"VZDYKCKZOF6XKFXI",9485,3.0,1,1085249
"OJ8NZB1LH1YC09OS",9470,3.0,1,605885
"J8IEDW4ONB65YO7C",9452,4.0,1,707870
"J8IEDW4ONB65YO7C",9519,4.0,1,605885
"OSF4VQTYUBR7CAIQ",9466,3.0,1,1061490
"T6HIYTSUW1D-RVWI",9500,4.0,1,1245067
"T6HIYTSUW1D-RVWI",9500,4.0,1,1530289
"T6HIYTSUW1D-RVWI",9500,4.0,1,1530289
"T6HIYTSUW1D-RVWI",9548,4.0,1,597935
"OLA3VSOLH0XPUJIW",9519,4.0,1,901677
"OLA3VSOLH0XPUJIW",9528,4.0,1,213240
"B2BZGUOPWEKAQNLG",9450,4.0,1,995862
"3RLQ7ZDLO_P9L14C",9479,4.0,1,605885
"DCQDIEZGJV5YLTGQ",9491,4.0,1,439191
"DCQDIEZGJV5YLTGQ",9491,4.0,1,439191
"DCQDIEZGJV5YLTGQ",9534,4.0,1,769920
"ZKDZKFIN_OBCDTZY",9491,4.0,1,439191
"ZKDZKFIN_OBCDTZY",9546,4.0,1,213240
"ZKDZKFIN_OBCDTZY",9547,4.0,1,213240
"ZKDZKFIN_OBCDTZY",9563,4.0,1,213240
"ZFGCEMNOB3INF6AE",9563,4.0,1,797298
"KQILIGMAFXCMBFUK",9514,4.0,1,439191
"ARJOBHXPSH9IDBA8",9464,4.0,1,1455942
"ARJOBHXPSH9IDBA8",9526,4.0,1,1364860
"ARJOBHXPSH9IDBA8",9553,4.0,1,1364860
"CLMBEPGRR_X4RR9I",9536,3.0,1,417267
"YSVLUELYMWRR_ZA0",9485,3.0,1,359934
"LKQIKS8DY2K5SIOC",9512,4.0,1,527873
"LKQIKS8DY2K5SIOC",9562,4.0,1,1245067
"GNS2K904MQ-I0YNI",9483,4.0,1,721714
"KQIUKG4RM6PEQAM4",9465,4.0,1,1578104
"KQIUKG4RM6PEQAM4",9511,4.0,1,721714
"KQIUKG4RM6PEQAM4",9511,4.0,1,1578104
"AIHDQDMUECAA-88A",9508,4.0,1,1245067
"AIHDQDMUECAA-88A",9515,4.0,1,1061490
"QELCMBYIWFQLBW0Q",9471,4.0,1,391501
"QELCMBYIWFQLBW0Q",9505,4.0,1,458361
"SPMLQATRVGSYZAX4",9470,3.0,1,721714
"SPMLQATRVGSYZAX4",9567,3.0,1,605885
"SVHW_MVCKHM9HNT4",9490,3.0,1,730488
"SVHW_MVCKHM9HNT4",9513,3.0,1,660108
"WQO5GHEBANQ6Y4HC",9465,2.0,1,1061490
"WQO5GHEBANQ6Y4HC",9525,2.0,1,901677
"OQM7CKI9RCNUX3HU",9492,3.0,1,2074526
"7GK5LK_ZCKZX9OEY",9518,3.0,1,806123
"ACZ1OXUNLOCRLABI",9466,3.0,1,439191
"ACZ1OXUNLOCRLABI",9470,3.0,1,461929
"ACZ1OXUNLOCRLABI",9563,3.0,1,439191
"YCAEFERAEGE67R1I",9463,4.0,1,1061490
"SENSVQOE22E46PHA",9535,3.0,1,605885
"4VEAXHK94XSSGAV8",9504,4.0,1,213240
"4VEAXHK94XSSGAV8",9540,4.0,1,213240
"4VEAXHK94XSSGAV8",9540,4.0,1,213240
"4VEAXHK94XSSGAV8",9553,4.0,1,254794
"CQYW9L3ZOGEJQKZE",9505,3.0,1,605885
"I3FAJ8N7CQVRTDNE",9534,4.0,1,605885
"IHPDH2P7ATDMTAJA",9483,4.0,1,605885
"FMIXETA_MDJCYS1S",9451,4.0,1,1165775
"FMIXETA_MDJCYS1S",9465,4.0,1,1245067
"TPFGX7J3RKUJPIAO",9550,3.0,1,475451
"EMPKJXYGQ-TMVV-8",9546,4.0,1,1165775
"MWUURMPBGWR4ZQBG",9561,3.0,1,833335
"0DEE1MQTBWCWAU1I",9485,4.0,1,605885
"0DEE1MQTBWCWAU1I",9485,4.0,1,605885
"S64BJV-JEYOW01LC",9476,4.0,1,417267
"S64BJV-JEYOW01LC",9486,4.0,1,506034
"V7FNUXHJHE7YFXBE",9505,3.0,1,605885
"R8C1A3ITIGHEGSDG",9459,4.0,1,1674175
"R8C1A3ITIGHEGSDG",9459,4.0,1,1674175
"R8C1A3ITIGHEGSDG",9484,4.0,1,482184
"EI7MYZS1U3GYGZEK",9469,4.0,1,1165775
"EI7MYZS1U3GYGZEK",9469,4.0,1,1061490
"EI7MYZS1U3GYGZEK",9490,4.0,1,1061490
"EI7MYZS1U3GYGZEK",9490,4.0,1,1061490
"EI7MYZS1U3GYGZEK",9511,4.0,1,901677
"EI7MYZS1U3GYGZEK",9532,4.0,1,901677
"EI7MYZS1U3GYGZEK",9549,3.0,1,901677
"TTHDT5HHLET8-EZS",9505,3.0,1,213240
"SQQCM40RNAM39XRY",9487,2.0,1,213240
"SQQCM40RNAM39XRY",9515,2.0,1,336670
"RQNDHXXSHY7LIWBO",9556,4.0,1,336670
"HNE5QXLE7J2N9EOE",9450,2.0,1,552254
"GU36MHNZTF-Y-99C",9526,3.0,1,318417
"GU36MHNZTF-Y-99C",9526,3.0,1,318417
"GU36MHNZTF-Y-99C",9526,4.0,1,318417
"GU36MHNZTF-Y-99C",9526,4.0,1,318417
"GU36MHNZTF-Y-99C",9526,4.0,1,318417
"AWJKUSIBIS6OONU8",9553,4.0,1,941590
"AWJKUSIBIS6OONU8",9564,4.0,1,1165775
"V7AAQABBXBBCQ-L0",9553,4.0,1,1107338
"JJ_VNMMBIWHJPSVM",9557,4.0,1,605885
"C6ZRX5TI25CR6LIG",9537,4.0,1,236119
"LOTDD-U1F6PN0NII",9463,4.0,1,213240
"PGJKSCR4FUT8VRK4",9520,3.0,1,1364860
"LRWV3VSLPPB2W03O",9507,4.0,1,797298
"TVPEST9HPN5XR95K",9451,4.0,1,1550256
"TVPEST9HPN5XR95K",9491,4.0,1,478662
"TVPEST9HPN5XR95K",9527,4.0,1,901677
"TVPEST9HPN5XR95K",9556,4.0,1,407504
"M0YZTV0YJOJEFQAE",9539,4.0,1,359934
"JPHDTJCZD6PJYAVA",9455,3.0,1,417267
"JPHDTJCZD6PJYAVA",9469,3.0,1,318417
"JPHDTJCZD6PJYAVA",9477,3.0,1,854767
"EHYFRCY8PZBGIJ4S",9528,3.0,1,213240
"N5LWPTIVYZZZMA30",9480,4.0,1,1165775
"DG0ZFDWPQPAOVXOE",9560,3.0,1,620876
"G0UKPOLLRGYPNEQ0",9458,3.0,1,901677
"BOJP3H_QPOYZNOUE",9452,4.0,1,213240
"BOJP3H_QPOYZNOUE",9463,4.0,1,213240
"BOJP3H_QPOYZNOUE",9463,4.0,1,213240
"BOJP3H_QPOYZNOUE",9470,4.0,1,439191
"BOJP3H_QPOYZNOUE",9470,4.0,1,213240
"IFCXRCMDQ-1WSJVI",9480,4.0,1,439191
"9Z_34WEFRXR5U3NC",9472,4.0,1,1530289
"9Z_34WEFRXR5U3NC",9472,4.0,1,901677
"_TUBDGDOUSA0YVMC",9472,4.0,1,605885
"_TUBDGDOUSA0YVMC",9518,4.0,1,605885
"_TUBDGDOUSA0YVMC",9518,4.0,1,1783576
"_TUBDGDOUSA0YVMC",9518,4.0,1,721714
"6RNSDMPU8UBEB-E0",9462,3.0,1,2526572
"6RNSDMPU8UBEB-E0",9462,3.0,1,2074526
"6RNSDMPU8UBEB-E0",9462,3.0,1,2264384
"HGYRSAQIRKKJXJOG",9465,4.0,1,721714
"HGYRSAQIRKKJXJOG",9490,4.0,1,827680
"HGYRSAQIRKKJXJOG",9522,4.0,1,804034
"S4KGHYDAXZZOFFLE",9499,4.0,1,213240
"Z72ZIX6YI5FR9EN8",9511,3.0,1,499536
"4ZUJXLATNGN4OCHA",9505,4.0,1,797298
"DEKYB5EFJ4SEJ3H4",9450,3.0,1,1202928
"DEKYB5EFJ4SEJ3H4",9450,3.0,1,671684
"FRESWB8UWV_K5NMG",9478,3.0,1,1245067
"FRESWB8UWV_K5NMG",9486,3.0,1,1061490
"FRESWB8UWV_K5NMG",9562,3.0,1,1245067
"WXWO7U4OYKGJ45HG",9480,4.0,1,1030326
"WXWO7U4OYKGJ45HG",9535,4.0,1,703056
"E_BZ5UCHUMCLEFAQ",9547,4.0,1,571885
"E_BZ5UCHUMCLEFAQ",9553,4.0,1,475451
"9UO2HQLIDZUYLGTK",9519,4.0,1,605885
"9UO2HQLIDZUYLGTK",9519,4.0,1,605885
"URIHMYM2WOAYRZ5S",9487,4.0,1,439191
"C-OAHZ1UPSAG0HJS",9492,2.0,1,797298
"_XERMDEKWPWZZUS8",9567,2.0,1,979756
"GQ5PTJIU85LGJJVI",9553,4.0,1,1061490
"HA8GTUQIRIHKDHQO",9466,3.0,1,605885
"HA8GTUQIRIHKDHQO",9479,3.0,1,605885
"X1LVUL--S8OCFHPA",9469,4.0,1,1061490
"X1LVUL--S8OCFHPA",9499,4.0,1,1061490
"WY8WQ83TSN5EDUOS",9457,4.0,1,587649
"WY8WQ83TSN5EDUOS",9463,4.0,1,291196
"WY8WQ83TSN5EDUOS",9463,4.0,1,483730
"WY8WQ83TSN5EDUOS",9469,4.0,1,509797
"WY8WQ83TSN5EDUOS",9469,4.0,1,509797
"WY8WQ83TSN5EDUOS",9478,4.0,1,589927
"WY8WQ83TSN5EDUOS",9491,4.0,1,511897
"WY8WQ83TSN5EDUOS",9553,4.0,1,305955
"WY8WQ83TSN5EDUOS",9553,4.0,1,610388
"BWFCZQGIY12YSYHI",9567,4.0,1,505049
"74TMVGPPN4JNPM50",9519,4.0,1,609435
"74TMVGPPN4JNPM50",9553,4.0,1,421916
"F91HIEJ9AVRHJXLM",9508,3.0,1,1698173
"-IJXLFAJ38J0VKVE",9485,4.0,1,1245067
"JT5WVOGDG-WPI_HU",9546,3.0,1,530233
"JT5WVOGDG-WPI_HU",9546,3.0,1,530233
"19DNIMZ_AJN_O5IU",9564,4.0,1,1238945
"ICQKXTS42ZLABPYS",9539,3.0,1,605885
"GL1D4CHR6J5VUPG8",9465,4.0,1,901677
"3O-DHLRJUJ2SH5J8",9470,4.0,1,854767
"DNOGFBPS9HFUKOWU",9533,4.0,1,901677
"A3ZSG5GLGIPJIUMG",9499,4.0,1,391501
"A3ZSG5GLGIPJIUMG",9529,4.0,1,505049
"GVM7ETNIB2QMLG1I",9501,3.0,1,1530289
"CB9KAYZMIJCWFVMG",9473,4.0,1,605885
"3ZCRQ09EXXR8VZGY",9476,4.0,1,454711
"MVUZCCJ1S7JMX80Y",9471,4.0,1,826534
"MVUZCCJ1S7JMX80Y",9557,4.0,1,1117835
"MVUZCCJ1S7JMX80Y",9557,4.0,1,1364860
"ZR8CI4B7GQOF34ZG",9501,4.0,1,505049
"TFKFCRBMMBF8Z8HU",9472,3.0,1,605885
"3Y4MEDBV1QSTHBAQ",9555,3.0,1,545927
"ZD1N5I_FFFRH_8B0",9499,4.0,1,1245067
"DHCD0VYIDWC1WHPY",9462,4.0,1,475451
"OY7MTMDPC5X6RWPU",9451,3.0,1,439191
"OY7MTMDPC5X6RWPU",9456,3.0,1,439191
"OY7MTMDPC5X6RWPU",9456,3.0,1,505049
"OY7MTMDPC5X6RWPU",9456,3.0,1,1061490
"OY7MTMDPC5X6RWPU",9480,3.0,1,1061490
"OY7MTMDPC5X6RWPU",9560,3.0,1,530233
"MYNM5-FIQF76JDCU",9547,4.0,1,391501
"OGFZL3JX1_AXLQP8",9553,4.0,1,1245067
"J3OW356C5YFFQAAQ",9520,4.0,1,213240
"J3OW356C5YFFQAAQ",9525,4.0,1,327876
"J3OW356C5YFFQAAQ",9534,4.0,1,213240
"J3OW356C5YFFQAAQ",9539,4.0,1,236119
"PDJFPBSVJPQOJ1RE",9492,4.0,1,213240
"KM9E7RFWY-O8Q-_W",9536,4.0,1,1530289
"GT9KXZVHD22WE0FA",9471,4.0,1,721714
"NQCZ6UVEMVZXII4C",9450,4.0,1,505049
"NQCZ6UVEMVZXII4C",9470,4.0,1,505049
"NQCZ6UVEMVZXII4C",9479,4.0,1,505049
"NQCZ6UVEMVZXII4C",9479,4.0,1,505049
"NQCZ6UVEMVZXII4C",9479,4.0,1,605885
"NQCZ6UVEMVZXII4C",9485,4.0,1,589642
"E4LSQWT0MHAWCY84",9452,3.0,1,213240
"E4LSQWT0MHAWCY84",9456,3.0,1,854767
"E4LSQWT0MHAWCY84",9456,3.0,1,854767
"E4LSQWT0MHAWCY84",9491,3.0,1,854767
"NKFNJOWJVYPV6--8",9526,4.0,1,671684
"JGBWU4IBYVAPBNVG",9466,2.0,1,605885
"LRUT3_RKA5AVEZK0",9532,4.0,1,605885
"LRUT3_RKA5AVEZK0",9536,4.0,1,605885
"AZNXKWINTOQ-3LHS",9535,4.0,1,552254
"YRKAYMFJPB0EP9DI",9514,3.0,1,605885
"YRKAYMFJPB0EP9DI",9514,3.0,1,605885
"YRKAYMFJPB0EP9DI",9515,4.0,1,721714
"GFBRYEICXQBGETS8",9533,4.0,1,318417
"X3D0QXMD4AO2QTVA",9499,3.0,1,270684
"PVU0QFUWI6DSGQKW",9492,3.0,1,901677
"H7N2O91-TILVNMLA",9450,4.0,1,605885
"H7N2O91-TILVNMLA",9452,4.0,1,605885
"H7N2O91-TILVNMLA",9459,4.0,1,605885
"H7N2O91-TILVNMLA",9483,4.0,1,605885
"U7BV7EVAAPZEE1CM",9518,3.0,1,874547
"U7BV7EVAAPZEE1CM",9533,3.0,1,854767
"7HKKQVRBJROO5NQC",9458,4.0,1,439191
"Y98GC8KIYYA8FVS8",9485,3.0,1,254794
"HDF2FKDDAVMSGBNQ",9529,3.0,1,391501
"HDF2FKDDAVMSGBNQ",9529,3.0,1,439191
"OKSZRIW2OR257IOS",9480,4.0,1,721857
"OKSZRIW2OR257IOS",9553,4.0,1,1183169
"NFCUW-WAXYZRRZVE",9554,3.0,1,901677
"NFCUW-WAXYZRRZVE",9554,3.0,1,901677
"NFCUW-WAXYZRRZVE",9554,3.0,1,1888988
"FXVK2LVZ49AMNEPQ",9470,3.0,1,930214
"FXVK2LVZ49AMNEPQ",9470,3.0,1,439191
"6QNVVCBXFXSE8OJG",9508,4.0,1,1227626
"KLNDKCFLHMRLJZCE",9557,4.0,1,682659
"Q320DMBF2W_YUCBK",9492,3.0,1,318417
"Q320DMBF2W_YUCBK",9507,3.0,1,318417
"Q320DMBF2W_YUCBK",9507,3.0,1,318417
"Q320DMBF2W_YUCBK",9515,3.0,1,318417
"_USEC-YFHZ21V1DU",9553,3.0,1,1364860
"0HICYYSVR1YPK4T8",9462,4.0,1,605885
"HNNWZWUMYARLWSXO",9485,3.0,1,487932
"EAZKLLBA2EAMFO3I",9472,4.0,1,582739
"CGQKPLH5AFZG_EEG",9501,4.0,1,270684
"3-TIDXVS6CWO8LGW",9556,3.0,1,270684
"3-TIDXVS6CWO8LGW",9556,3.0,1,284578
"LTA4OLI__THN-B1S",9490,4.0,1,289432
"LTA4OLI__THN-B1S",9490,4.0,1,485976
"LTA4OLI__THN-B1S",9513,4.0,1,505226
"LTA4OLI__THN-B1S",9528,4.0,1,318417
"QWVUAX8021N6CDMY",9508,3.0,1,922360
"S3MF_R9KDI6LSA9U",9504,4.0,1,605885
"23FJTGI6I60M7UYA",9458,4.0,1,1061490
"23FJTGI6I60M7UYA",9459,4.0,1,1061490
"23FJTGI6I60M7UYA",9462,4.0,1,1061490
"QVV05HMBSXFEO8V8",9553,3.0,1,721714
"6BULOX_FIDEKJB5G",9539,4.0,1,605885
"THKBXFHI7COASKD0",9521,4.0,1,505049
"THKBXFHI7COASKD0",9521,4.0,1,1250374
"THKBXFHI7COASKD0",9521,4.0,1,505049
"THKBXFHI7COASKD0",9532,4.0,1,505049
"ZEL4NTIY3HJOQTJQ",9491,3.0,1,254794
"MHEUMALTMNK-NTYO",9556,4.0,1,391501
"MHEUMALTMNK-NTYO",9560,4.0,1,359934
"89EADTTXNSZCNRYS",9507,4.0,1,815973
"SLK4BPEV8UHI2-CG",9450,3.0,1,973187
"SLK4BPEV8UHI2-CG",9522,3.0,1,505049
"LHTXKZOTGVBZC4TI",9452,4.0,1,605885
"LHTXKZOTGVBZC4TI",9532,"",1,605885
"LHTXKZOTGVBZC4TI",9532,"",1,605885
"LHTXKZOTGVBZC4TI",9532,"",1,605885
"LHTXKZOTGVBZC4TI",9557,4.0,1,336670
"KOYWOIU_MAXGHSME",9457,3.0,1,721714
"RKEI-8IX6JDA2EI0",9451,4.0,1,589642
"RKEI-8IX6JDA2EI0",9451,4.0,1,620876
"RKEI-8IX6JDA2EI0",9459,4.0,1,475451
"RKEI-8IX6JDA2EI0",9485,4.0,1,505049
"RKEI-8IX6JDA2EI0",9513,4.0,1,475451
"FTYB_XNZZTQVZ7AQ",9484,3.0,1,505049
"3RK4VJ6DYDYF1HSC",9492,4.0,1,213240
"3RK4VJ6DYDYF1HSC",9534,4.0,1,213240
"J44XJJZH2I4PIESK",9452,2.0,1,747078
"_I9_NVG0DSYGZJFG",9527,3.0,1,854767
"_I9_NVG0DSYGZJFG",9529,4.0,1,318417
"N23VMF3DX_BWO4KS",9548,4.0,1,1530289
"XEH-HV062PEPVO9A",9563,4.0,1,797298
"TEZRC3IEVAQZHHSG",9487,4.0,1,514955
"TEZRC3IEVAQZHHSG",9491,4.0,1,439191
"TEZRC3IEVAQZHHSG",9550,4.0,1,439191
"N1MOA6U0LG8DPEKM",9459,3.0,1,213240
"N1MOA6U0LG8DPEKM",9563,3.0,1,605885
"-O0ICCKT_RK8QTYY",9490,4.0,1,270684
"-O0ICCKT_RK8QTYY",9492,4.0,1,318417
"U1TYKAYLQJZRHEGI",9483,3.0,1,213240
"SW2C1_DYN4WM7QTM",9529,4.0,1,901677
"SW2C1_DYN4WM7QTM",9529,4.0,1,901677
"SW2C1_DYN4WM7QTM",9535,4.0,1,901677
"SW2C1_DYN4WM7QTM",9553,4.0,1,671684
"FZ5MB17_QB_CERDW",9476,4.0,1,605885
"FZ5MB17_QB_CERDW",9527,4.0,1,725022
"FZ5MB17_QB_CERDW",9533,4.0,1,605885
"FZ5MB17_QB_CERDW",9536,4.0,1,721714
"FZ5MB17_QB_CERDW",9536,4.0,1,605885
"FZ5MB17_QB_CERDW",9536,4.0,1,605885
"FZ5MB17_QB_CERDW",9560,4.0,1,721714
"QUTKWSYM8TSNP7FA",9490,4.0,1,605885
"AJ_1MG38SUYQGFTU",9463,4.0,1,505049
"AJ_1MG38SUYQGFTU",9499,4.0,1,505049
"AJ_1MG38SUYQGFTU",9507,3.0,1,1165775
"AJ_1MG38SUYQGFTU",9563,3.0,1,1165775
"MYNVUH0NPR5YTOFA",9492,3.0,1,318417
"8UN0ZJSMONGRHZUS",9471,4.0,1,318417
"8UN0ZJSMONGRHZUS",9505,4.0,1,318417
"8UN0ZJSMONGRHZUS",9554,4.0,1,682659
